-5.000000e+00 0.000000e+00 
-4.900000e+00 -2.072124e-01 
-4.800000e+00 -4.211535e-01 
-4.700000e+00 -6.484572e-01 
-4.600000e+00 -8.956113e-01 
-4.500000e+00 -1.168891e+00 
-4.400000e+00 -1.474297e+00 
-4.300000e+00 -1.817508e+00 
-4.200000e+00 -2.203835e+00 
-4.100000e+00 -2.638192e+00 
-4.000000e+00 -3.125076e+00 
-3.900000e+00 -3.668557e+00 
-3.800000e+00 -4.272277e+00 
-3.700000e+00 -4.939461e+00 
-3.600000e+00 -5.672932e+00 
-3.500000e+00 -6.475135e+00 
-3.400000e+00 -7.348164e+00 
-3.300000e+00 -8.293794e+00 
-3.200000e+00 -9.313512e+00 
-3.100000e+00 -1.040855e+01 
-3.000000e+00 -1.157992e+01 
-2.900000e+00 -1.282844e+01 
-2.800000e+00 -1.415477e+01 
-2.700000e+00 -1.555942e+01 
-2.600000e+00 -1.704282e+01 
-2.500000e+00 -1.860528e+01 
-2.400000e+00 -2.024704e+01 
-2.300000e+00 -2.196829e+01 
-2.200000e+00 -2.376917e+01 
-2.100000e+00 -2.564978e+01 
-2.000000e+00 -2.761020e+01 
-1.900000e+00 -2.965049e+01 
-1.800000e+00 -3.177069e+01 
-1.700000e+00 -3.397082e+01 
-1.600000e+00 -3.625091e+01 
-1.500000e+00 -3.861097e+01 
-1.400000e+00 -4.105101e+01 
-1.300000e+00 -4.357103e+01 
-1.200000e+00 -4.617105e+01 
-1.100000e+00 -4.885106e+01 
-1.000000e+00 -5.161106e+01 
-9.000000e-01 -5.445107e+01 
-8.000000e-01 -5.737107e+01 
-7.000000e-01 -6.037107e+01 
-6.000000e-01 -6.345107e+01 
-5.000000e-01 -6.661106e+01 
-4.000000e-01 -6.985106e+01 
-3.000000e-01 -7.317105e+01 
-2.000000e-01 -7.657103e+01 
-1.000000e-01 -8.005100e+01 
2.775558e-16 -8.361096e+01 
1.000000e-01 -8.725087e+01 
2.000000e-01 -9.097073e+01 
3.000000e-01 -9.477051e+01 
4.000000e-01 -9.865013e+01 
5.000000e-01 -1.026095e+02 
6.000000e-01 -1.066486e+02 
7.000000e-01 -1.107670e+02 
8.000000e-01 -1.149646e+02 
9.000000e-01 -1.192409e+02 
1.000000e+00 -1.235951e+02 
1.100000e+00 -1.280263e+02 
1.200000e+00 -1.325330e+02 
1.300000e+00 -1.371132e+02 
1.400000e+00 -1.417638e+02 
1.500000e+00 -1.464810e+02 
1.600000e+00 -1.512589e+02 
1.700000e+00 -1.560900e+02 
1.800000e+00 -1.609641e+02 
1.900000e+00 -1.658673e+02 
2.000000e+00 -1.707821e+02 
2.100000e+00 -1.756852e+02 
2.200000e+00 -1.805475e+02 
2.300000e+00 -1.853320e+02 
2.400000e+00 -1.899934e+02 
2.500000e+00 -1.944760e+02 
2.600000e+00 -1.987131e+02 
2.700000e+00 -2.026262e+02 
2.800000e+00 -2.061236e+02 
2.900000e+00 -2.091009e+02 
3.000000e+00 -2.114413e+02 
3.100000e+00 -2.130164e+02 
3.200000e+00 -2.136882e+02 
3.300000e+00 -2.133123e+02 
3.400000e+00 -2.117414e+02 
3.500000e+00 -2.088302e+02 
3.600000e+00 -2.044408e+02 
3.700000e+00 -1.984491e+02 
3.800000e+00 -1.907513e+02 
3.900000e+00 -1.812707e+02 
4.000000e+00 -1.699639e+02 
4.100000e+00 -1.568265e+02 
4.200000e+00 -1.418973e+02 
4.300000e+00 -1.252616e+02 
4.400000e+00 -1.070516e+02 
4.500000e+00 -8.744574e+01 
4.600000e+00 -6.666520e+01 
4.700000e+00 -4.496841e+01 
4.800000e+00 -2.264363e+01 
4.900000e+00 0.000000e+00 
