-5.000000e+00 0.000000e+00 
-4.900000e+00 3.597600e-01 
-4.800000e+00 6.397600e-01 
-4.700000e+00 8.397600e-01 
-4.600000e+00 9.597600e-01 
-4.500000e+00 9.997600e-01 
-4.400000e+00 9.597600e-01 
-4.300000e+00 8.397600e-01 
-4.200000e+00 6.397600e-01 
-4.100000e+00 3.597600e-01 
-4.000000e+00 -2.400000e-04 
-3.900000e+00 -4.402400e-01 
-3.800000e+00 -9.602400e-01 
-3.700000e+00 -1.560240e+00 
-3.600000e+00 -2.240240e+00 
-3.500000e+00 -3.000240e+00 
-3.400000e+00 -3.840240e+00 
-3.300000e+00 -4.760240e+00 
-3.200000e+00 -5.760240e+00 
-3.100000e+00 -6.840240e+00 
-3.000000e+00 -8.000240e+00 
-2.900000e+00 -9.240240e+00 
-2.800000e+00 -1.056024e+01 
-2.700000e+00 -1.196024e+01 
-2.600000e+00 -1.344024e+01 
-2.500000e+00 -1.500024e+01 
-2.400000e+00 -1.664024e+01 
-2.300000e+00 -1.836024e+01 
-2.200000e+00 -2.016024e+01 
-2.100000e+00 -2.204024e+01 
-2.000000e+00 -2.400024e+01 
-1.900000e+00 -2.604024e+01 
-1.800000e+00 -2.816024e+01 
-1.700000e+00 -3.036024e+01 
-1.600000e+00 -3.264024e+01 
-1.500000e+00 -3.500024e+01 
-1.400000e+00 -3.744024e+01 
-1.300000e+00 -3.996024e+01 
-1.200000e+00 -4.256024e+01 
-1.100000e+00 -4.524024e+01 
-1.000000e+00 -4.800024e+01 
-9.000000e-01 -5.084024e+01 
-8.000000e-01 -5.376024e+01 
-7.000000e-01 -5.676024e+01 
-6.000000e-01 -5.984024e+01 
-5.000000e-01 -6.300024e+01 
-4.000000e-01 -6.624024e+01 
-3.000000e-01 -6.956024e+01 
-2.000000e-01 -7.296024e+01 
-1.000000e-01 -7.644024e+01 
2.775558e-16 -8.000024e+01 
1.000000e-01 -8.364024e+01 
2.000000e-01 -8.736024e+01 
3.000000e-01 -9.116024e+01 
4.000000e-01 -9.504024e+01 
5.000000e-01 -9.900024e+01 
6.000000e-01 -1.030402e+02 
7.000000e-01 -1.071602e+02 
8.000000e-01 -1.113602e+02 
9.000000e-01 -1.156402e+02 
1.000000e+00 -1.200002e+02 
1.100000e+00 -1.244402e+02 
1.200000e+00 -1.289602e+02 
1.300000e+00 -1.335602e+02 
1.400000e+00 -1.382402e+02 
1.500000e+00 -1.430002e+02 
1.600000e+00 -1.478402e+02 
1.700000e+00 -1.527602e+02 
1.800000e+00 -1.577602e+02 
1.900000e+00 -1.628402e+02 
2.000000e+00 -1.680002e+02 
2.100000e+00 -1.732402e+02 
2.200000e+00 -1.785602e+02 
2.300000e+00 -1.839602e+02 
2.400000e+00 -1.894402e+02 
2.500000e+00 -1.950002e+02 
2.600000e+00 -2.006402e+02 
2.700000e+00 -2.063602e+02 
2.800000e+00 -2.121602e+02 
2.900000e+00 -2.180402e+02 
3.000000e+00 -2.240002e+02 
3.100000e+00 -2.300402e+02 
3.200000e+00 -2.361602e+02 
3.300000e+00 -2.423602e+02 
3.400000e+00 -2.486402e+02 
3.500000e+00 -2.550002e+02 
3.600000e+00 -2.614402e+02 
3.700000e+00 -2.679602e+02 
3.800000e+00 -2.745602e+02 
3.900000e+00 -2.812402e+02 
4.000000e+00 -2.880002e+02 
4.100000e+00 -2.948402e+02 
4.200000e+00 -3.017602e+02 
4.300000e+00 -3.087602e+02 
4.400000e+00 -3.158402e+02 
4.500000e+00 -3.230002e+02 
4.600000e+00 -3.302402e+02 
4.700000e+00 -3.375602e+02 
4.800000e+00 -3.449602e+02 
4.900000e+00 0.000000e+00 
